Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
0.852272749,30,0,1,1,1,1,1,1,1,1,1,2,3,D- Photos :15s,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,4,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,0,1,1,2,2,"Helps preserve families, makes life easier ",Nothing ,"Casual, fun, family friendly"
0.789473712,3,0,1,1,1,1,1,2,2,1,1,1,0,A- Control,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,
0.852272749,28,1,1,0,2,2,1,2,1,1,1,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,0,0,1,0,1,1,Great for storing photos,Nothing,"It was very clear on the product being advertised, soothing music"
0.844444454,32,1,1,0,1,1,1,1,1,1,2,1,4,E- Photos :30s,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,It is a smart display than can be remotely controlled by mobile devices.,The fact that it is not too exciting.,The device featured in it.
0.844444454,24,1,1,1,2,1,2,2,1,1,1,1,4,E- Photos :30s,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,2,0,2,2,"It seems very easy to use and offers multiple applications such as weather, music and of course, photos!",The women laughing....,Not very much...
0.808510661,1,0,1,1,1,2,2,2,1,1,1,1,4,E- Photos :30s,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,0,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,3,1,1,0,2,1,1,1,"It shows you pictures that you forgot you had, brings back memories. ","A bit boring, didn’t engage the audience. ","Relaxing, not too weird. "
0.629166663,2,0,1,1,1,1,1,1,1,1,1,2,1,B- Raptors :15s,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,3,3,2,3,Something about watching a sports game ? And how it can automatically put an image on screen from voice demand,Could be literally for any smart speaker,Attractive young man
0.808510661,14,2,1,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,Can see old pictures /memories,None,Pictures
0.629166663,11,2,1,1,2,2,2,2,2,2,1,1,1,B- Raptors :15s,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,0,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,0,3,1,0,0,0,0,1,that it does what you tell it to ,nothing ,unique 
1.119403005,19,1,0,1,1,1,2,1,1,1,1,1,0,A- Control,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.808510661,12,0,1,1,1,1,1,2,2,1,1,1,4,E- Photos :30s,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,1,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,2,It’s a home product that simplifies life ,Nothing ,It was modern
0.852272749,18,0,1,0,1,1,1,2,1,1,1,1,3,D- Photos :15s,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,That it is convenient and works very well,I just don't understand what the product is about ,That it's short and to the point
0.834269643,20,0,1,1,1,1,2,2,2,1,1,1,6,G- Frozen :30s,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,2,1,Nothing ,Nothing ,I don’t know 
0.589285731,1,0,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,Tells you stories ,How is it different from google home mini ,Cool very nice 
1.415094376,15,0,0,1,1,1,1,2,1,1,1,1,0,A- Control,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,,,,,,,,,,,,
0.773195863,12,0,1,1,1,1,1,2,1,2,1,1,2,C- Raptors :30s,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,2,1,1,1,2,1,2,1,1,1,1,2,1,3,0,1,1,0,1,2,2,1,That it can allow you access to a lot of thing in your home just by saying it out loud,I have seem it too many times,All the different situations it can be useful
0.773195863,8,0,1,1,1,2,2,1,1,1,1,1,2,C- Raptors :30s,2,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,0,0,0,0,2,1,Accessibility I like the different options you have with it ,That it wasn’t as engaging or interesting ,The people were the light in the room
0.629166663,12,0,1,1,2,1,1,2,1,1,1,1,1,B- Raptors :15s,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,0,0,1,1,1,2,Making like simpler,Nothing ,Short
0.852272749,19,0,1,1,2,1,1,1,1,1,1,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,,,
0.773195863,1,0,1,0,1,2,1,2,1,2,1,1,2,C- Raptors :30s,1,1,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,"You don't need to do anything and tell google to do it for you, convenient. ",Nothing,The music
0.707943916,16,0,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,1,3,1,2,4,3,1,Google nest is part of the family’s,Nothing in particular ,Nothing in particular 
0.834269643,30,0,1,1,1,2,2,1,2,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,0,1,0,1,1,1,2,,,
0.773195863,8,0,1,1,2,1,1,1,1,1,1,1,2,C- Raptors :30s,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,0,0,1,0,1,the google nest can do a variety of tasks,nothing,the time is just long enough to keep your attention and the content is appealing. 
1.595744729,12,0,0,1,1,1,2,1,1,1,1,1,3,D- Photos :15s,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,3,3,2,2,The google nest hub can show your photos as well. ,I could care less about digital photos. ,It was short and the females voice was nice. 
0.852272749,32,1,1,1,1,1,1,2,1,1,1,1,3,D- Photos :15s,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,3,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,2,Not sure,Nothing ,Captivating 
1.381818175,14,1,0,1,1,1,2,2,1,1,1,1,4,E- Photos :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,0,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,3,3,3,1,0,2,1,2,2,Display screen ,Not really interesting ,Not much 
0.815217376,14,0,1,1,2,1,2,2,1,1,1,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,It shows you pictures,NA,I thought it was funny and creative 
0.773195863,10,0,1,1,2,1,1,2,1,2,1,1,2,C- Raptors :30s,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,0,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,0,0,1,1,2,1,1,It’s easy and accessible to everyone ,Not to much information ,Straight to the point 
0.882352948,26,0,1,1,1,1,2,1,1,1,1,1,0,A- Control,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,
0.946874976,30,1,1,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,0,2,4,2,2,Cinema passes for free ,Not original ,Short 
0.589285731,12,1,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,2,1,3,1,0,1,3,1,2,To keep you entertained and make life easier at home ,I only heard the brand one time and almost didn’t register it,"The little banter at the end of it, I thought it was funny "
1.442307711,10,0,0,1,1,2,1,1,2,1,1,1,2,C- Raptors :30s,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,0,0,0,0,0,0,1,0,0,Awesome product ,Nothing,Everything 
0.834269643,22,1,1,1,2,1,1,1,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,0,1,0,0,1,1,1,1,Convenient ,Nothing ,Information 
1.102941155,26,2,0,1,1,1,1,1,1,1,1,2,2,C- Raptors :30s,1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,1,1,2,2,2,,,
1.572916627,7,0,0,1,1,1,1,2,1,1,1,1,1,B- Raptors :15s,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,3,2,1,1,0,1,1,2,2,You can use it for almost anything ,It was very repetitive ,The different things it can do 
1.572916627,4,1,0,1,1,2,2,1,2,1,1,1,1,B- Raptors :15s,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,0,0,0,1,1,0,2,0,Gbyv  tthrhr,Everything ,Everything 
0.773195863,10,0,1,0,1,1,2,2,1,1,1,1,2,C- Raptors :30s,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,3,1,1,1,4,2,2,That everting works together ,It’s boring ,That is was quick and to the point 
0.629166663,12,1,1,1,1,1,2,2,1,1,1,1,1,B- Raptors :15s,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,0,2,1,2,2,1,1,1,1,2,2,2,2,1,1,1,0,0,0,1,1,0,1,0,1,To make life easier,The numbers ,Shows you how a smart device could enhance your life. 
1.102941155,26,1,0,1,1,1,1,1,1,1,1,2,2,C- Raptors :30s,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,0,1,1,2,2,Convenient ,It was annoying,Nothing 
0.808510661,10,2,1,1,1,1,2,2,1,2,1,1,4,E- Photos :30s,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,0,0,1,1,1,1,2,0,1,Doorbell, Colours are muted ,Sound of the voice 
1.037671208,25,2,0,1,1,1,1,2,1,1,1,1,5,F- Frozen :15s,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,0,0,1,1,1,It’s for google beat speakers and you could get free movie tickets to Frozen,Not much demonstration of speakers,The Olaf connection
0.773195863,13,2,1,1,1,1,1,1,1,2,1,1,2,C- Raptors :30s,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,0,0,0,1,1,1,Make life easier ,A bit too short and fast,The clearness 
0.808510661,6,0,1,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,2,2,2,2,1,Something interesting ,It just changes pictures not showing smart technology ,It’s shooting 
0.789473712,13,2,1,1,1,1,1,2,1,1,1,1,0,A- Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.808510661,9,0,1,1,1,2,1,2,1,1,1,1,4,E- Photos :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1,1,1,family and social networking ,the voice,colorful and involving
0.589285731,12,0,1,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,0,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,3,1,2,0,0,2,0,2,2,Stories about frozen ,I don’t care about children’s stories,It looks nice
1.595744729,4,0,0,1,1,1,1,2,1,1,1,1,3,D- Photos :15s,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,,,,,,,,,,,,
0.773195863,17,1,1,1,1,1,1,1,1,1,1,2,2,C- Raptors :30s,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,4,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,0,0,0,0,1,1,1,It will simplify your life,Lack of manners in asking questions,The relevance to my lifestyle
0.773195863,11,0,1,0,1,2,2,2,1,1,1,1,2,C- Raptors :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,4,3,3,3,1,3,2,2,2,Entertainment ,I don't like ads in general ,Short
1.572916627,11,0,0,1,1,2,1,1,1,1,1,1,1,B- Raptors :15s,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,0,0,1,2,2,3,Nothing ,Nothing ,Nothing 
1.6875,23,2,0,1,1,1,1,1,1,1,1,2,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,3,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,3,1,1,1,2,2,2,Make life easier ,Didn’t make me watch it,Colora 
0.808510661,4,0,1,1,1,2,1,1,2,1,1,1,4,E- Photos :30s,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,"It helps with different tasks such as: photo gallery, music, etc",It had a lot of talking ,
1.169230819,20,0,0,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,3,3,1,3,3,2,3,it shows photos you forgot,don’t see the features in action,nothing
0.589285731,9,0,1,1,1,2,1,2,1,1,1,1,6,G- Frozen :30s,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,3,0,0,1,1,1,Entertainment ,Boring,
0.629166663,17,2,1,1,1,1,1,2,1,1,1,1,1,B- Raptors :15s,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,1,1,To get there name out and show different jobs it can do,Nothing ,Showing the different things google Can do
0.789473712,1,0,1,1,1,1,1,1,1,1,2,1,0,A- Control,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,,,,,,,,,,,,
0.808510661,13,1,1,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,0,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,4,2,0,1,0,2,1,2,2,That the device is always on to be at your service ,The “joke” was not funny ,The content 
1.953947425,8,2,0,1,1,2,1,2,1,1,1,1,6,G- Frozen :30s,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,0,Simple and easy to use,Very simple,Nice design
0.946874976,25,1,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,4,3,1,1,0,1,1,2,2,Getting two free movie tickets. ,Boring. ,It was short. 
1.027397275,18,1,0,1,2,2,2,2,1,1,1,1,3,D- Photos :15s,2,2,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,3,3,1,3,2,2,3,I don’t know,It’s boring ,Nothing 
0.844444454,22,1,1,1,1,1,1,1,1,1,1,2,4,E- Photos :30s,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,4,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,3,1,0,1,0,2,1,It has pictures and recipes,It was ok,Seemed realistic and down to earth
0.707943916,16,1,1,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,0,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,0,1,0,0,1,1,1,1,Tells stories! I didn’t know that it would do that! ,Nothing! ,It was geared towards parents/kids
1.102941155,32,0,0,1,1,1,1,1,1,1,1,2,2,C- Raptors :30s,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,1,You can get 2 for $199 at Best Buy,Nothing,Shows what google nest can do for you.
0.629166663,7,0,1,1,1,1,1,1,1,1,1,2,1,B- Raptors :15s,2,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,0,1,1,1,2,2,2,2,Easy ,Thé music ,Short 
1.027397275,25,0,0,1,1,2,1,2,1,1,2,1,3,D- Photos :15s,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,3,3,0,3,4,2,3,You can see pictures ,Having to watch it ,Nothing 
0.629166663,12,2,1,0,1,1,1,1,1,1,2,1,1,B- Raptors :15s,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,0,0,0,1,1,2,2,2,The ease to multi task and control things with ease around the house,The colors overall of the video.  I think a ad should consider both genders.,It wasnt long and it was on point
1.048611164,24,0,0,0,1,1,1,1,1,1,1,2,1,B- Raptors :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,2,1,3,2,1,,,
1.595744729,12,0,0,1,1,2,1,1,1,1,1,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,0,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,2,1,0,1,0,1,1,2,2,It’s basically also a digital picture frame that automatically pulls from the cloud,Gets a little tiresome,Funny the first time around 
0.852272749,25,0,1,1,1,1,1,2,1,1,1,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,0,0,0,1,1,2,1,1,"To me seemed like a glorified digital picture frame.  If it does anything else other than show photos, I don’t know what that would be.  So it I can buy a digital gram cheaper, I’d be more included to do so ",The ad itself was actually cute and funny,The ad was actually cute and funny
0.773195863,8,2,1,1,1,2,2,2,1,1,1,1,2,C- Raptors :30s,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,2,0,1,1,0,1,2,1,,,
0.815217376,15,2,1,1,1,1,1,2,2,1,1,1,3,D- Photos :15s,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,0,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,4,3,3,3,2,2,3,3,2,Helpful,Just one tone,Quick
1.169230819,29,0,0,1,2,2,2,2,2,1,1,1,4,E- Photos :30s,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,1,1,Helps with daily life ,None,Really showed the abilities of the device
0.629166663,17,1,1,1,2,1,1,2,1,2,1,1,1,B- Raptors :15s,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,1,1,It was fun and upbeat ,Nothing ,It was fun
1.442307711,17,0,0,0,1,1,1,1,1,1,1,2,2,C- Raptors :30s,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,3,3,1,2,2,2,2,Not sure,Na,Na
1.119403005,28,1,0,1,1,1,1,1,1,2,2,1,0,A- Control,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.834269643,19,1,1,1,1,1,2,1,1,1,1,1,6,G- Frozen :30s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,It can do lots of things,Nithing,Its visual
0.815217376,12,2,1,1,1,2,1,1,1,1,2,1,3,D- Photos :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,3,1,2,3,3,3,2,That it can show photos,I came away only remembering that it show photos which wasn’t impressive ,It was bright 
1.6875,32,0,0,1,2,2,2,2,2,2,1,1,6,G- Frozen :30s,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,2,1,2,1,It tells you stories from frozen,Nothing ,It was short
0.808510661,13,1,1,1,2,2,2,2,2,1,1,1,4,E- Photos :30s,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,0,0,0,1,0,0,1,0,1,Good like it,I like it,Good 
0.629166663,6,0,1,0,1,2,2,1,1,1,1,1,1,B- Raptors :15s,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,Makes life convenient ,It's too fast,The fact that it shows us how easy it is to use 
1.761627913,15,2,0,1,1,1,1,1,1,1,1,2,5,F- Frozen :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,2,2,Simple addition to your life,Nothing,Nothing
1.027397275,29,0,0,0,1,1,1,2,1,2,1,1,3,D- Photos :15s,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,0,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,Viual communication ,Nothing but  maybe too short. ,I want one if these .
1.048611164,31,1,0,1,1,1,1,1,1,1,1,2,1,B- Raptors :15s,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,0,2,3,2,2,"It Shows photos, adjusts the lighting, and answers questions. The ad does not explain why I might want to spend money on a device that does those things.","The service the device provides is irrelevant to me. If I want to dim the lights, I don’t need a device to do it for me.",It was short.
1.442307711,13,0,0,1,1,1,1,1,1,2,1,1,2,C- Raptors :30s,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,1,1,Google Nest has many functions that are easily accessible through voice command.,I’m still not entirely sold on smart home technology.,It shows how Google Nest can be very useful in the home.
1.381818175,16,0,0,0,1,2,1,1,1,1,1,1,4,E- Photos :30s,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,2,2,1,1,1,1,1,3756,3756,3756
